pubid,ctuition17,state17,female,black,hisp,yr97,yr98,yr99,yr00,yr01,mhighgrad,msomcol,fhighgrad,fsomcol,parincome,afqt,dayssmklm17,pct_insclnxtyr
1024,0.457928836,38,1,0,0,0,1,0,0,0,0,1,1,0,106.4474564,95.9280014,0,
868,0.39734146,38,1,1,0,0,0,0,1,0,0,1,1,0,23.51145363,22.80200005,0,90
7590,0.457928836,38,1,0,1,0,1,0,0,0,0,1,0,0,28.03288651,98.08599854,0,
8987,0.38634783,38,1,0,0,0,0,0,0,1,1,0,0,1,66.14527893,73.69499969,0,
8814,0.38634783,38,1,0,0,0,0,0,0,1,0,1,0,1,0,64.37000275,20,
4673,0.38634783,38,1,0,0,0,0,0,0,1,0,1,1,0,47.99178314,60.77700043,30,
7593,0.39734146,38,1,0,1,0,0,0,1,0,0,1,0,0,77.76864624,76.93000031,0,100
1969,0.38634783,38,1,0,1,0,0,0,0,1,0,1,0,1,71.05109406,54.08000183,0,
502,0.39734146,38,0,0,0,0,0,0,1,0,0,1,0,1,41.97681046,66.98699951,0,100
6503,2.070855856,73,0,0,0,0,1,0,0,0,1,0,1,0,85.05202484,59.8219986,20,
936,0.38634783,38,0,0,0,0,0,0,0,1,0,1,0,1,133.5625763,46.23899841,0,
4671,0.39734146,38,1,0,1,0,0,0,1,0,0,1,1,0,66.15502167,55.55400085,0,10
887,0.39734146,38,1,0,0,0,0,0,1,0,0,1,1,0,38.86494446,31.57799911,0,100
7497,0.39734146,38,0,0,1,0,0,0,1,0,0,0,0,0,27.69700813,63.17599869,0,75
403,0.38634783,38,1,1,0,0,0,0,0,1,0,1,0,0,19.08036804,26.19499969,0,
967,0.41069749,38,1,0,0,0,0,1,0,0,0,1,0,1,180.8573151,92.5530014,0,
4759,0.457928836,38,0,0,0,0,1,0,0,0,0,0,1,0,22.60716438,90.76300049,1,
488,0.41069749,38,1,0,0,0,0,1,0,0,0,1,0,0,43.92249298,26.45199966,30,
855,0.457928836,38,1,0,0,0,1,0,0,0,0,1,0,1,263.2709351,81.88200378,15,
533,0.39734146,38,1,0,0,0,0,0,1,0,0,1,0,1,50.88098145,62.00699997,0,100
559,0.38634783,38,1,0,0,0,0,0,0,1,0,1,1,0,73.82854462,70.46900177,0,
585,0.39734146,38,1,0,0,0,0,0,1,0,0,0,0,1,76.32147217,91.96499634,0,100
883,0.39734146,38,1,0,1,0,0,0,1,0,1,0,0,1,76.22489929,54.86999893,30,50
1966,0.457928836,38,0,0,1,0,1,0,0,0,0,1,0,1,92.49559784,12.5880003,3,
6644,0.38634783,38,0,0,1,0,0,0,0,1,0,0,0,0,32.30370331,19.11400032,0,
7456,0.41069749,38,1,0,1,0,0,1,0,0,0,0,0,0,20.6694088,20.26499939,0,
612,0.38634783,38,0,0,0,0,0,0,0,1,0,1,0,1,101.7619629,95.26200104,0,
7537,0.39734146,38,0,0,1,0,0,0,1,0,0,0,0,0,38.7551384,42.50699997,0,100
528,0.41069749,38,1,0,0,0,0,1,0,0,0,1,1,0,318.40448,55.30699921,0,
7519,0.457928836,38,1,0,1,0,1,0,0,0,0,0,0,0,15.76042366,22.37000084,0,
1014,0.41069749,38,0,0,0,0,0,1,0,0,0,1,0,1,108.6435776,29.81900024,0,
505,0.38634783,38,0,0,1,0,0,0,0,1,1,0,0,1,106.3182755,78.65000153,3,
7504,0.38634783,38,1,0,1,0,0,0,0,1,0,0,0,0,24.53458786,17.39699936,0,
8811,0.41069749,38,0,0,1,0,0,1,0,0,0,1,0,1,109.3941116,46.52099991,0,
7536,0.457928836,38,1,0,1,0,1,0,0,0,0,1,0,0,19.3775692,71.97699738,20,
616,0.38634783,38,0,0,1,0,0,0,0,1,0,1,0,1,6.846741676,90.97699738,0,
922,0.41069749,38,1,0,1,0,0,1,0,0,0,1,0,1,133.7052307,71.47100067,15,
3472,0.38634783,38,0,0,0,0,0,0,0,1,0,1,0,1,139.7768707,95.69499969,0,
6776,0.457928836,38,1,0,1,0,1,0,0,0,1,0,0,1,0,52.45600128,0,
8807,0.457928836,38,0,0,1,0,1,0,0,0,0,1,1,0,12.0140934,37.84500122,0,
632,0.39734146,38,1,0,0,0,0,0,1,0,0,1,0,1,91.58576965,93.90299988,0,100
506,0.41069749,38,0,0,0,0,0,1,0,0,1,0,0,1,62.00822449,69.84500122,0,
1996,0.41069749,38,0,0,0,0,0,1,0,0,1,0,0,1,183.5701904,87.22499847,0,
4792,0.41069749,38,1,0,0,0,0,1,0,0,0,1,0,1,117.0262604,59.92900085,0,
7462,0.39734146,38,0,0,1,0,0,0,1,0,1,0,0,0,22.21961403,1.164999962,0,0
7591,0.41069749,38,1,0,1,0,0,1,0,0,0,1,0,0,39.43276215,90.57800293,0,
6794,0.457928836,38,1,0,1,0,1,0,0,0,1,0,1,0,95.87505341,25.88299942,0,
902,0.457928836,38,1,0,0,0,1,0,0,0,0,0,0,0,21.31532669,13.39400005,20,
339,0.457928836,38,1,0,0,0,1,0,0,0,0,0,0,0,28.42043686,69.40299988,0,
983,0.38634783,38,1,0,1,0,0,0,0,1,0,1,0,1,110.6661377,88.75,0,
566,0.41069749,38,1,0,1,0,0,1,0,0,0,0,0,0,29.25656509,48.29600143,0,
7918,1.442983031,54,1,1,0,1,0,0,0,0,0,0,1,0,51.67351913,60.23899841,3,100
8764,0.39734146,38,0,0,1,0,0,0,1,0,0,1,0,1,111.937767,95.37400055,0,100
6734,0.38634783,38,0,0,1,0,0,0,0,1,1,0,1,0,50.88098145,39.76300049,0,
537,0.41069749,38,0,0,0,0,0,1,0,0,0,1,0,0,47.74633026,5.304999828,0,
564,0.39734146,38,0,0,0,0,0,0,1,0,0,1,1,0,59.68291855,81.03500366,30,50
6813,0.38634783,38,1,0,1,0,0,0,0,1,0,0,0,0,15.50205612,23.31599998,0,
964,0.41069749,38,1,0,1,0,0,1,0,0,0,1,0,1,73.89313507,98.0039978,0,
7576,0.457928836,38,1,0,1,0,1,0,0,0,0,0,0,0,32.39929581,20.50099945,0,
7420,0.457928836,38,1,1,0,0,1,0,0,0,1,0,0,1,148.044632,88.82499695,0,
7872,0.39734146,38,1,1,0,0,0,0,1,0,0,1,0,1,84.93834686,15.4659996,0,50
989,0.39734146,38,1,0,0,0,0,0,1,0,0,1,0,1,109.4186783,62.97800064,0,100
7521,0.39734146,38,1,0,1,0,0,0,1,0,0,0,0,0,15.76042366,35.90100098,0,100
1000,0.457928836,38,0,0,0,0,1,0,0,0,0,1,0,1,3.688871384,17.42000008,30,
7509,0.39734146,38,1,0,1,0,0,0,1,0,0,0,1,0,57.87434006,26.81100082,0,100
362,0.457928836,38,1,0,1,0,1,0,0,0,0,0,0,0,49.73576355,59.18700027,0,
4679,0.39734146,38,0,0,1,0,0,0,1,0,0,1,1,0,0.104306012,73.03600311,30,100
4733,0.38634783,38,1,0,1,0,0,0,0,1,0,0,0,0,7.751028061,20.07600021,1,
918,0.457928836,38,0,0,0,0,1,0,0,0,0,1,0,1,318.40448,89.5019989,0,
4789,0.41069749,38,1,0,0,0,0,1,0,0,0,1,1,0,383.2838745,56.92399979,0,
6622,0.38634783,38,0,0,1,0,0,0,0,1,0,1,0,0,68.68932343,7.006999969,0,
6674,0.457928836,38,0,0,1,0,1,0,0,0,0,0,0,0,38.7551384,0,0,
7569,0.41069749,38,0,1,0,0,0,1,0,0,0,1,0,1,168.391098,29.71999931,0,
1015,0.39734146,38,0,0,0,0,0,0,1,0,0,1,0,1,108.6435776,69.02100372,0,90
870,0.38634783,38,0,1,0,0,0,0,0,1,1,0,1,0,15.50205612,14.97299957,0,
412,0.41069749,38,0,0,1,0,0,1,0,0,0,0,0,0,16.53631973,30.73999977,0,
7510,0.39734146,38,0,0,1,0,0,0,1,0,1,0,1,0,86.55314636,47.67100143,0,100
6636,0.41069749,38,1,0,1,0,0,1,0,0,1,0,0,1,99.4715271,48.9620018,0,
6681,0.41069749,38,0,0,1,0,0,1,0,0,0,0,0,0,40.046978,9.048000336,30,
6762,0.39734146,38,0,0,1,0,0,0,1,0,0,0,0,0,37.46330261,14.03800011,0,40
555,0.38634783,38,0,0,0,0,0,0,0,1,0,1,0,1,71.48777771,82.27400208,0,
872,0.41069749,38,0,0,1,0,0,1,0,0,0,0,0,1,22.60716438,72.98500061,0,
4722,0.41069749,38,1,0,0,0,0,1,0,0,0,1,0,0,54.25719452,36.83300018,30,
6826,0.39734146,38,0,0,1,0,0,0,1,0,0,1,0,0,78.86552429,46.86800003,0,90
976,0.457928836,38,0,0,0,0,1,0,0,0,1,0,0,1,71.82619476,45.48600006,30,
346,0.38634783,38,0,0,1,0,0,0,0,1,1,0,0,0,0,25.04899979,0,
6647,0.39734146,38,0,0,1,0,0,0,1,0,0,0,0,1,25.83675957,29.86400032,0,50
1009,0.41069749,38,0,0,0,0,0,1,0,0,1,0,0,1,56.19495392,82.17700195,0,
544,0.457928836,38,0,0,0,0,1,0,0,0,0,1,0,1,118.8490982,95.30200195,0,
894,0.41069749,38,0,0,1,0,0,1,0,0,0,1,0,1,0,35.07899857,0,
4531,0.41069749,38,1,0,0,0,0,1,0,0,0,0,0,1,21.31532669,34.6590004,0,
372,0.39734146,38,0,0,1,0,0,0,1,0,0,0,1,0,10.1761961,23.63299942,0,50
955,0.38634783,38,1,0,0,0,0,0,0,1,0,1,0,1,135.6429901,68.61299896,0,
961,0.38634783,38,1,0,0,0,0,0,0,1,0,1,0,1,318.40448,65.85900116,0,
1975,0.41069749,38,0,0,1,0,0,1,0,0,1,0,1,0,48.48913956,91.21499634,0,
482,0.39734146,38,0,1,0,0,0,0,1,0,0,1,0,1,0.322959512,30.62899971,0,100
4786,0.39734146,38,1,0,1,0,0,0,1,0,1,0,1,0,48.0563736,52.39899826,0,50
948,0.38634783,38,1,0,1,0,0,0,0,1,0,1,0,1,171.9694672,46.22499847,0,
4776,0.39734146,38,0,0,1,0,0,0,1,0,0,0,0,0,17.82736397,48.13800049,1,80
4739,0.41069749,38,1,0,1,0,0,1,0,0,0,1,1,0,100.7827377,84.09400177,0,
4768,0.41069749,38,1,0,1,0,0,1,0,0,0,0,1,0,80.09395599,59.05699921,0,
979,0.41069749,38,1,0,0,0,0,1,0,0,0,1,0,1,166.3241425,98.75800323,0,
7515,0.39734146,38,0,0,1,0,0,0,1,0,0,1,0,1,68.46741486,23.84399986,0,50
6753,0.38634783,38,1,0,1,0,0,0,0,1,0,1,1,0,31.00411224,64.8010025,0,
4709,0.39734146,38,0,0,0,0,0,0,1,0,0,0,1,0,121.4327698,30.79599953,0,80
1013,0.39734146,38,0,1,0,0,0,0,1,0,0,1,0,1,81.38579559,68.13899994,0,98
950,0.38634783,38,1,0,0,0,0,0,0,1,0,1,0,1,166.64711,74.56500244,0,
7421,0.41069749,38,0,1,0,0,0,1,0,0,1,0,0,1,148.044632,66.13700104,0,
6798,0.41069749,38,0,1,0,0,0,1,0,0,0,1,1,0,0.775102854,39.81200027,1,
401,0.38634783,38,0,0,0,0,0,0,0,1,1,0,0,1,110.4521484,59.04899979,1,
387,0.39734146,38,1,0,1,0,0,0,1,0,1,0,0,0,2.925656319,11.73799992,6,100
6828,0.457928836,38,0,0,1,0,1,0,0,0,1,0,1,0,13.99226952,75.90299988,0,
6634,0.38634783,38,0,0,1,0,0,0,0,1,1,0,0,1,26.71251488,37.63000107,0,
415,0.457928836,38,1,0,0,0,1,0,0,0,1,0,0,1,193.7756958,16.81699944,0,
4686,0.41069749,38,1,0,0,0,0,1,0,0,0,1,0,0,65.61374664,70.80599976,0,
6784,0.38634783,38,0,0,1,0,0,0,0,1,0,0,0,0,53.42502975,7.660999775,0,
4689,0.39734146,38,1,0,0,0,0,0,1,0,0,0,0,0,0,29.5529995,0,100
547,0.38634783,38,0,0,0,0,0,0,0,1,0,1,0,1,247.5423279,91.29000092,0,
7507,0.41069749,38,0,0,1,0,0,1,0,0,1,0,1,0,52.96535873,16.90800095,12,
6779,0.41069749,38,0,0,1,0,0,1,0,0,0,0,0,0,35.61668777,42.6590004,0,
1972,0.39734146,38,1,1,0,0,0,0,1,0,1,0,0,1,73.44615936,31.25099945,0,100
6700,0.41069749,38,1,0,1,0,0,1,0,0,0,0,0,0,28.42043686,13.8579998,0,
4718,0.457928836,38,1,0,1,0,1,0,0,0,0,0,0,0,31.8006134,16.25399971,0,
6632,0.41069749,38,1,0,1,0,0,1,0,0,0,0,0,0,12.21143627,11.35000038,0,
522,0.39734146,38,0,0,1,0,0,0,1,0,1,0,1,0,19.3775692,15.60599995,1,10
4779,0.39734146,38,1,0,1,0,0,0,1,0,1,0,1,0,29.45390511,45.36600113,30,100
586,0.503816843,38,0,0,1,1,0,0,0,0,0,0,1,0,60.45801926,38.63199997,0,0
1979,0.38634783,38,0,0,0,0,0,0,0,1,0,1,1,0,15.37804031,40.82500076,0,
4381,2.369600058,40,0,0,0,0,0,1,0,0,0,1,0,1,106.5766373,62.54000092,0,
6676,0.457928836,38,0,0,1,0,1,0,0,0,0,0,0,0,0,8.262999535,0,
431,0.38634783,38,1,0,1,0,0,0,0,1,0,1,1,0,0,24.63899994,0,
6815,0.457928836,38,1,1,0,0,1,0,0,0,1,0,1,0,72.35584259,51.23899841,15,
438,0.39734146,38,0,0,1,0,0,0,1,0,0,0,0,0,22.60716438,22.45000076,0,50
619,0.39734146,38,0,0,1,0,0,0,1,0,1,0,1,0,68.46741486,16.66200066,5,50
977,0.41069749,38,0,0,0,0,0,1,0,0,0,1,0,0,118.8490982,37.90000153,0,
7599,0.38634783,38,0,0,1,0,0,0,0,1,0,0,0,1,0.058132712,6.363999844,0,
942,0.41069749,38,0,0,0,0,0,1,0,0,0,1,0,1,200.7516174,84.90200043,30,
472,0.39734146,38,1,0,1,0,0,0,1,0,0,0,0,0,29.71227455,40.54999924,0,100
7428,0.503816843,38,0,0,1,1,0,0,0,0,1,0,1,0,30.52858925,25.54800034,20,100
7412,0.39734146,38,0,1,0,0,0,0,1,0,0,1,0,1,164.0634308,24.34000015,0,100
6546,0.457928836,38,1,0,0,0,1,0,0,0,1,0,0,1,18.44435501,41.3409996,30,
963,0.38634783,38,0,0,0,0,0,0,0,1,0,1,0,1,76.21844482,97.28700256,0,
996,0.457928836,38,1,0,0,0,1,0,0,0,0,1,0,1,164.0634308,36.03900146,3,
487,0.38634783,38,0,0,0,0,0,0,0,1,0,1,1,0,96.8878479,6.538000107,0,
7474,0.41069749,38,0,0,1,0,0,1,0,0,1,0,1,0,24.16846657,45.85400009,25,
6772,0.39734146,38,0,0,1,0,0,0,1,0,1,0,0,0,130.6764679,19.41799927,0,100
4748,0.39734146,38,1,0,0,0,0,0,1,0,0,1,0,1,116.265419,73.38800049,29,100
6792,0.38634783,38,0,0,1,0,0,0,0,1,0,0,0,0,20.92777634,19.71800041,0,
6819,0.457928836,38,0,0,1,0,1,0,0,0,0,0,0,1,27.12859726,47.61800003,0,
954,0.457928836,38,1,0,0,0,1,0,0,0,0,1,1,0,95.72519684,38.87200165,15,
1004,0.38634783,38,0,0,0,0,0,0,0,1,0,1,0,0,70.38874817,41.8219986,0,
6756,0.38634783,38,1,0,1,0,0,0,0,1,1,0,1,0,0,67.91100311,0,
588,0.39734146,38,0,0,0,0,0,0,1,0,0,0,0,0,12.15619564,7.209000111,3,90
4746,0.39734146,38,0,0,0,0,0,0,1,0,1,0,1,0,0.763214767,41.92699814,0,100
6778,0.38634783,38,0,0,1,0,0,0,0,1,1,0,0,1,0,21.79999924,0,
972,0.41069749,38,0,0,0,0,0,1,0,0,0,1,0,1,63.31297684,81.08200073,20,
6746,0.38634783,38,1,0,1,0,0,0,0,1,0,0,0,0,23.78685951,28.52099991,0,
633,0.39734146,38,1,0,0,0,0,0,1,0,0,1,0,1,91.58576965,92.18800354,0,100
8806,0.39734146,38,1,0,1,0,0,0,1,0,0,0,0,0,24.54492188,35.04499817,0,50
7443,0.39734146,38,1,0,1,0,0,0,1,0,0,0,0,0,45.21432877,7.47300005,1,50
858,0.39734146,38,1,0,0,0,0,0,1,0,0,1,1,0,170.6466217,17.21199989,0,100
7577,0.39734146,38,1,0,1,0,0,0,1,0,0,0,0,0,53.42502975,72.52999878,0,100
7565,0.38634783,38,0,0,1,0,0,0,0,1,0,1,1,0,63.30006409,39.53900146,0,
4731,0.457928836,38,0,0,0,0,1,0,0,0,0,1,0,1,68.20904541,89.37999725,0,
957,0.38634783,38,0,0,0,0,0,0,0,1,1,0,0,1,210.5050049,96.59999847,0,
7530,0.457928836,38,1,0,1,0,1,0,0,0,0,0,0,0,21.96124649,37.37400055,0,
7546,0.39734146,38,1,0,1,0,0,0,1,0,1,0,0,1,43.27657318,51.01900101,1,100
4714,0.457928836,38,1,0,0,0,1,0,0,0,0,1,1,0,79.83558655,34.81900024,0,
592,0.38634783,38,1,0,1,0,0,0,0,1,1,0,0,0,18.08573151,32.4090004,0,
4707,0.38634783,38,1,0,1,0,0,0,0,1,1,0,1,0,73.63476563,56.10200119,0,
850,0.457928836,38,1,1,0,0,1,0,0,0,1,0,1,0,29.19553947,65.68599701,0,
4706,0.457928836,38,1,0,1,0,1,0,0,0,1,0,1,0,73.63476563,94.71499634,0,
7454,0.457928836,38,1,0,1,0,1,0,0,0,0,0,0,0,50.88098145,16.77599907,0,
7589,0.38634783,38,0,0,1,0,0,0,0,1,1,0,0,0,49.08984375,53.99599838,5,
434,0.41069749,38,0,0,0,0,0,1,0,0,1,0,0,1,318.40448,34.63999939,1,
8813,0.38634783,38,1,0,0,0,0,0,0,1,0,1,0,1,0,81.23400116,0,
7538,0.41069749,38,0,0,1,0,0,1,0,0,0,0,0,0,46.50616837,90.1230011,3,
4602,0.39734146,38,0,0,0,0,0,0,1,0,1,0,1,0,60.71638489,30.47999954,0,80
538,0.39734146,38,1,0,0,0,0,0,1,0,0,1,0,0,47.74633026,15.01399994,30,100
934,0.38634783,38,1,0,0,0,0,0,0,1,0,1,0,1,329.6706238,93.01699829,0,
373,0.38634783,38,1,0,1,0,0,0,0,1,0,0,1,0,7.751028061,7.914999962,0,
631,0.457928836,38,0,0,0,0,1,0,0,0,0,1,0,1,91.58576965,73.93199921,0,
6804,0.38634783,38,0,0,1,0,0,0,0,1,0,1,0,0,73.02760315,2.605999947,0,
1963,0.38634783,38,0,0,0,0,0,0,0,1,1,0,1,0,76.24427795,49.26300049,30,
1964,0.41069749,38,1,0,0,0,0,1,0,0,0,1,0,0,54.43120193,85.93800354,30,
6811,0.38634783,38,1,0,1,0,0,0,0,1,0,0,0,0,51.15678406,12.62899971,4,
933,0.457928836,38,1,0,0,0,1,0,0,0,0,1,0,1,329.6706238,88.44599915,0,
635,0.457928836,38,1,0,0,0,1,0,0,0,1,0,0,1,64.87325287,64.2480011,0,
1970,0.38634783,38,0,0,0,0,0,0,0,1,0,1,0,1,103.4116364,95.9469986,15,
629,0.38634783,38,1,0,0,0,0,0,0,1,1,0,0,1,0,23.7689991,0,
4730,0.457928836,38,1,0,0,0,1,0,0,0,0,1,0,1,318.40448,52.44499969,0,
995,0.503816843,38,1,0,1,1,0,0,0,0,1,0,1,0,67.17557526,51.77799988,0,50
4708,0.41069749,38,1,0,0,0,0,1,0,0,0,0,1,0,121.4327698,72.26499939,0,
568,0.457928836,38,0,0,0,0,1,0,0,0,1,0,0,0,92.70875549,46.12799835,0,
561,0.38634783,38,0,0,0,0,0,0,0,1,0,1,1,0,54.45355606,65.91799927,0,
419,0.38634783,38,0,0,0,0,0,0,0,1,0,1,0,1,218.750061,90.93599701,0,
4772,0.38634783,38,1,0,1,0,0,0,0,1,0,1,0,0,0.062008224,73.29799652,2,
406,0.39734146,38,1,0,0,0,0,0,1,0,0,1,0,1,86.81150818,94.1289978,0,100
630,0.457928836,38,0,0,0,0,1,0,0,0,0,1,1,0,12.27758121,63.36100006,0,
7511,0.41069749,38,1,0,1,0,0,1,0,0,0,1,0,1,43.53494263,86.1269989,0,
6596,0.38634783,38,0,0,1,0,0,0,0,1,0,1,0,1,16.7907238,7.389999866,0,
8873,0.38634783,38,1,0,1,0,0,0,0,1,0,1,0,1,50.88098145,32.66699982,0,
6227,1.827899218,83,1,0,0,0,1,0,0,0,1,0,1,0,97.5337677,57.5,0,
4785,0.503816843,38,1,0,1,1,0,0,0,0,1,0,1,0,48.0563736,61.47900009,0,100
7512,0.41069749,38,1,0,1,0,0,1,0,0,1,0,1,0,21.02337265,31.84799957,0,
581,0.41069749,38,0,0,0,0,0,1,0,0,1,0,0,0,26.97357559,28.9829998,0,
7557,0.39734146,38,1,0,1,0,0,0,1,0,0,1,0,0,15.50205612,26.99500084,0,100
590,0.39734146,38,0,0,0,0,0,0,1,0,1,0,1,0,62.00822449,93.52600098,0,75
389,0.457928836,38,1,0,0,0,1,0,0,0,0,1,0,1,103.9929581,61.50400162,3,
1021,0.38634783,38,1,0,0,0,0,0,0,1,0,1,0,1,110.1937866,87.73999786,0,
491,0.38634783,38,0,0,0,0,0,0,0,1,0,1,0,1,58.18438339,44.97600174,0,
901,0.38634783,38,1,0,0,0,0,0,0,1,0,1,0,1,90.42865753,60.43399811,0,
911,0.39734146,38,0,0,1,0,0,0,1,0,1,0,1,0,27.98453903,55.7859993,0,100
956,0.39734146,38,0,0,0,0,0,0,1,0,0,1,0,1,58.1559639,83.26200104,2,95
475,0.457928836,38,0,0,1,0,1,0,0,0,0,0,1,0,0,15.4630003,0,
6777,0.39734146,38,1,0,1,0,0,0,1,0,1,0,0,1,0,27.13699913,3,10
1968,0.39734146,38,0,0,1,0,0,0,1,0,0,1,0,1,71.05109406,19.74500084,4,15
560,0.457928836,38,1,0,0,0,1,0,0,0,0,1,1,0,54.45355606,19.23999977,1,
4737,0.41069749,38,0,0,0,0,0,1,0,0,1,0,1,0,103.4697647,25.47100067,30,
1012,0.39734146,38,0,0,0,0,0,0,1,0,1,0,0,1,80.84322357,90.81700134,0,50
4787,0.41069749,38,0,0,0,0,0,1,0,0,0,1,0,1,104.306015,52.21900177,0,
454,0.41069749,38,0,0,1,0,0,1,0,0,0,0,0,0,10.85143852,57.74200058,0,
4716,0.38634783,38,1,0,0,0,0,0,0,1,0,1,0,1,107.2225571,52.41199875,0,
417,0.39734146,38,1,0,0,0,0,0,1,0,0,1,0,1,318.40448,28.48900032,30,100
6773,0.38634783,38,0,0,1,0,0,0,0,1,0,1,0,0,90.42865753,45.35200119,0,
4724,0.503816843,38,0,0,0,1,0,0,0,0,0,1,0,1,27.12859726,79.88999939,0,100
609,0.41069749,38,1,0,0,0,0,1,0,0,0,1,1,0,133.8047028,50.52999878,10,
4370,2.38759017,40,1,0,0,0,1,0,0,0,0,1,1,0,25.09395218,15.27999973,0,
7608,2.38759017,40,1,0,1,0,1,0,0,0,0,0,0,0,68.20904541,32.61999893,2,
6330,2.340331316,40,1,0,0,0,0,0,0,1,0,1,0,1,108.7727585,84.70800018,0,
4368,2.369600058,40,1,0,1,0,0,1,0,0,1,0,1,0,121.8526154,71.25900269,25,
4399,2.369600058,40,1,0,1,0,0,1,0,0,0,1,1,0,40.3699379,73.64600372,0,
6327,2.38759017,40,0,0,0,0,1,0,0,0,0,1,0,1,120.1409378,80.84500122,0,
6311,2.311804771,40,0,0,0,0,0,0,1,0,0,1,1,0,102.0552063,45.91799927,0,50
4555,2.38759017,40,0,0,1,0,1,0,0,0,1,0,0,0,71.07692719,38.5019989,30,
4391,2.311804771,40,1,0,1,0,0,0,1,0,0,0,0,0,18.15290833,51.17399979,5,98
8763,2.38759017,40,0,0,0,0,1,0,0,0,0,0,0,1,114.0072861,66.48000336,0,
4429,2.369600058,40,1,0,0,0,0,1,0,0,0,1,0,0,54.03112411,47.44499969,30,
4364,2.340331316,40,0,0,0,0,0,0,0,1,0,1,0,1,32.29595184,37.17900085,0,
6329,2.340331316,40,1,0,0,0,0,0,0,1,0,1,1,0,116.9268417,90.7990036,30,
4536,2.369600058,40,1,0,0,0,0,1,0,0,0,0,0,1,68.51908875,87.4260025,0,
4423,2.311804771,40,1,1,0,0,0,0,1,0,0,1,0,1,129.8297272,68.43399811,0,100
4547,2.38759017,40,0,0,0,0,1,0,0,0,0,1,0,1,155.1869965,96.49700165,0,
8103,2.340331316,40,1,0,1,0,0,0,0,1,1,0,0,1,4.978151321,68.08899689,27,
8254,0.712333739,69,1,1,0,0,1,0,0,0,0,1,1,0,38.23840714,60.64500046,0,
2337,3.178549528,68,1,0,0,0,0,1,0,0,0,1,0,1,84.22783661,98.52400208,30,
4458,2.340331316,40,0,0,0,0,0,0,0,1,0,1,0,1,99.08396912,97.88500214,3,
4553,2.340331316,40,1,0,0,0,0,0,0,1,0,1,0,1,71.69700623,43.51200104,0,
4445,2.38759017,40,0,0,0,0,1,0,0,0,1,0,0,1,55.20586777,84.23200226,0,
4537,2.340331316,40,0,0,0,0,0,0,0,1,0,0,0,1,68.51908875,98.15100098,0,
7607,2.369600058,40,0,0,1,0,0,1,0,0,0,0,0,0,46.53329849,13.45699978,0,
4546,2.369600058,40,0,0,0,0,0,1,0,0,0,1,0,1,90.42865753,28.18499947,30,
6319,2.311804771,40,1,0,0,0,0,0,1,0,1,0,0,1,63.94598007,98.12000275,0,75
4432,2.340331316,40,0,0,1,0,0,0,0,1,0,0,1,0,59.4245491,27.68099976,1,
4556,2.369600058,40,1,0,0,0,0,1,0,0,0,1,0,0,54.25719452,66.08000183,10,
4395,2.340331316,40,1,0,1,0,0,0,0,1,0,1,0,1,45.27892303,34.95800018,0,
6314,2.369600058,40,0,0,0,0,0,1,0,0,0,1,0,1,47.06490707,49.48099899,0,
4542,2.340331316,40,1,0,0,0,0,0,0,1,0,0,1,0,20.22372437,38.19100189,0,
4365,2.340331316,40,1,0,0,0,0,0,0,1,0,1,0,1,52.31943893,93.59100342,0,
4548,2.340331316,40,1,0,0,0,0,0,0,1,0,1,0,1,155.1869965,85.53600311,30,
4549,2.369600058,40,1,0,0,0,0,1,0,0,1,0,0,1,38.7551384,49.68799973,0,
4534,2.369600058,40,1,0,0,0,0,1,0,0,0,1,0,1,66.85261536,89.27999878,0,
4369,2.311804771,40,1,0,0,0,0,0,1,0,1,0,1,0,59.16617966,74.40399933,30,0
4539,2.311804771,40,1,0,0,0,0,0,1,0,0,1,0,1,92.88315582,62.03499985,0,99
7603,2.327892065,40,1,0,1,1,0,0,0,0,0,1,0,1,112.2607269,94.6309967,0,100
4449,2.38759017,40,1,0,1,0,1,0,0,0,0,1,0,1,120.8423309,69.5039978,0,
6323,2.311804771,40,1,0,0,0,0,0,1,0,0,1,1,0,23.25308418,51.7879982,0,90
4437,2.340331316,40,0,1,0,0,0,0,0,1,0,1,0,1,0,52.1570015,0,
4434,2.311804771,40,1,1,0,0,0,0,1,0,1,0,1,0,45.86024857,83.05500031,0,100
6318,2.311804771,40,0,0,0,0,0,0,1,0,0,1,0,1,132.4909058,88.67099762,0,70
4377,2.369600058,40,1,0,0,0,0,1,0,0,0,1,0,1,98.8256073,98.22299957,0,
4428,2.38759017,40,1,1,0,0,1,0,0,0,0,1,0,1,78.60188293,47.60300064,0,
4443,2.369600058,40,1,0,0,0,0,1,0,0,0,1,1,0,104.6427536,93.9940033,30,
6355,2.369600058,40,1,0,0,0,0,1,0,0,0,1,0,1,74.28068542,60.93299866,1,
4541,2.38759017,40,1,0,0,0,1,0,0,0,0,0,1,0,20.22372437,13.98900032,30,
4452,2.38759017,40,1,0,0,0,1,0,0,0,1,0,0,0,49.81973267,87.28800201,30,
6346,2.369600058,40,1,0,0,0,0,1,0,0,1,0,1,0,98.99354553,31.33300018,12,
4408,2.311804771,40,1,0,1,0,0,0,1,0,1,0,0,1,91.20375824,61.10699844,0,100
4528,2.38759017,40,0,0,0,0,1,0,0,0,0,1,0,1,21.96124649,95.65499878,1,
4441,2.340331316,40,0,0,0,0,0,0,0,1,0,1,0,1,158.8314819,94.36299896,0,
